id	productname
10926	 Nấm Hương Khô  đặc sản Bắc Kạn Túi 200gr [OCOP]
10927	Gù hoa bò Úc cắt lẩu TPFood khay 300gr +/- 15gr
10928	Hàng Kẹp Omo Matic Nước giặt Nước Giặt Cửa Trên Sạch Sâu 3.9kg kẹp Túi Viên Giặt Omo 63g
10929	[XẢ TỒN - Date 02/01/2025] Bắp Giò Rút Xương Heo Vĩnh Tân Khay 400g +/-20g
10930	[XẢ TỒN - Date 02/01/2025] Dựng Sau Heo CP Khay 500g
10931	[XẢ TỒN - Date 04/01/2025] Sườn Gà Tươi CP Khay 500g
10932	[XẢ TỒN - Date 02/01/2025] Xương Ống Heo Vĩnh Tân Khay 400g +/-20g
10933	[XẢ TỒN - Date 04/01/2025] Chân gà Ba Huân Vỉ 500 g
10934	[XẢ TỒN - Date 04/01/2025] Gan Gà CP khay 500g
10935	[XẢ TỒN - Date 02/01/2025] Ba Rọi Heo ăn chay BaF khay 300g
10936	[XẢ TỒN - Date 02/01/2025] Hủ Tiếu Mềm Pad Thái Ba Khánh gói 500g
10937	[XẢ TỒN - Date 03/01/2025] Giò Sống Heo CP Khay 200g
10938	[XẢ TỒN - Date 04/01/2025] Đầu Cánh gà tươi CP khay 500g
10939	[XẢ TỒN - Date 02/01/2025] Thịt Vai Mềm Heo Vĩnh Tân Khay 400g +/-20g
10940	Lợn vàng TO Phú Qúy trưng bày - tiết kiệm đón tết 2025 H14CM x D 32CM
10941	[XẢ TỒN - Date 02/01/2025] Sườn Sống Heo Vissan túi 500g
10942	Rượu Soju Korice Hương Đào 12% chai 360ml
10943	[XẢ TỒN - Date 02/01/2025] Mỡ Heo Vĩnh Tân Khay 400g +/-20g
10944	[XẢ TỒN - Date 02/01/2025] Thịt Xay Heo ăn chay BaF khay 300g +/- 10g
10945	[XẢ TỒN - Date 04/01/2025] Thịt ức vụn gà CP khay 300g
10946	Sữa Tắm On: The Body Perfume Body Wash Fresh Lavender Scent 730 G
10947	[XẢ TỒN - Date 02/01/2025] Nạc Vai Heo CP Khay 300g
10948	[XẢ TỒN - Date 02/01/2025] Cá diêu hồng làm sạch Alo Fish khay 300-400g
10949	"[XẢ TỒN - Date 02/01/2025] Cốt Lết Heo Vissan, túi 500g"
10950	[XẢ TỒN - Date 02/01/2025] Thịt Đùi Heo Vĩnh Tân Khay 400g +/-20g
10951	[XẢ TỒN - Date 04/01/2025] Trứng cút Ba Huân hộp 30 quả
10952	Kem Dưỡng Ẩm Neutrogena Cấp Nước Cho Da Khô  Hydro Boost Hyaluronic Acid Nourishing Cream 50g
10953	[XẢ TỒN - Date 02/01/2025] Thịt Thăn Heo CP Khay 300g
10954	[XẢ TỒN - Date 02/01/2025] Sườn Non Heo CP Khay 300g
10955	[XẢ TỒN - Date 04/01/2025] Đùi góc tư gà CP
10956	[XẢ TỒN - Date 04/01/2025] Má Đùi Cắt Miếng CP Khay 500g
10957	(QUÀ TẶNG) Nước tẩy bồn cầu Protect Con vịt hương Quế chai 1L
10958	[XẢ TỒN - Date 16/1/2025] Giò bò HoangMinhFoods gói 250g
10959	[XẢ TỒN - Date 02/01/2025] Sườn Già Heo Vĩnh Tân Khay 400g +/-20g
10960	[XẢ TỒN - Date 03/01/2025] Vịt CP Nửa Con Túi 1-1.3kg
10961	[XẢ TỒN - Date 04/01/2025] Má Đùi Gà Có Xương Sườn khay TS 500gr
10962	[TẾT] [TẶNG MÌ XÀO HẢI SẢN] Lốc 10 gói Mì Hảo Hảo Tôm Chua Cay gói 75g
10963	[XẢ TỒN - Date 02/01/2025] Cốt Lết Heo Vĩnh Tân Khay 400g +/-20g
10964	[XẢ TỒN - Date 02/01/2025] Xương Giá Heo CP Khay 500
10965	[XẢ TỒN - Date 02/01/2025] Nạc Đùi Heo CP Khay 300g
10966	"Hàng Kẹp OMO Matic Nước Giặt Omo Matic Cửa Trên Giữ Màu 3,6kg kẹp Túi Viên Giặt Omo 63g"
10967	[XẢ TỒN - Date 04/01/2025] Chân Gà CP Khay 500g
10968	[RẺ] Phô Mai Mozzarella Bào HH gói 500g
10969	[XẢ TỒN - Date 04/01/2025] Cánh Gà V CP khay 500g
10970	[XẢ TỒN - Date 03/01/2025] Ba Rọi Heo Rút Sườn ăn chay BaF khay 300g
10971	[XẢ TỒN - Date 10/01/2025] Sữa Chua Có Đường Đà lạt Milk 100G
10972	[XẢ TỒN - Date 02/01/2025] Xương Đuôi Heo ăn chay BaF khay 300g +/- 10g
10973	[XẢ TỒN - Date 02/01/2025] Dựng Heo Vĩnh Tân Khay 400g +/-20g
10974	[XẢ TỒN - Date 02/01/2025] Bắp Giò Heo Vĩnh Tân Khay 400g +/-20g
10975	Cà phê hòa tan Nescafe CafeViet hộp 240g (15 gói*16g)
10976	[XẢ TỒN - Date 03/01/2025] Thịt heo xay chuẩn ngon (S) Meat Deli Khay từ 360-470g
10977	[XẢ TỒN - Date 02/01/2025] Thịt Heo Tiện Lợi Vĩnh Tân Khay 400g +/- 20g
10978	[XẢ TỒN - Date 03/01/2025] Ba rọi heo chuẩn ngon (S) Meat Deli khay từ 300-450g
10979	[XẢ TỒN - Date 02/01/2025] Xương Giá Heo Vĩnh Tân Khay 400g +/-20g
10980	"Bình hoa dáng chuông men nâu bóng, vân ngang, gốm sứ bát tràng H20x 7CM"
10981	[XẢ TỒN - Date 03/01/2025] Gà Xiên Que CP khay 300g
10982	[LỐC 4 CHAI] Sữa Chua Uống TH True Yogurt Hương Việt Quất Tự Nhiên Chai 100ml
10983	"Đĩa vuông sâu 6 Song Long 14,8cm 4226"
10984	[XẢ TỒN - Date 02/01/2025] Nạc Dăm Heo CP
10985	"[XẢ TỒN - Date 02/01/2025] Bắp Giò Heo Vissan, túi 500g"
10986	[ TÚI 3 GÓI ] Nước ép trái cây thạch Jele Beautie Blackcurrant túi 3 gói x 150g (việt quất)
10987	[XẢ TỒN - Date 02/01/2025] Xương Heo Hầm Súp Vĩnh Tân Khay 400g +/- 20g
10988	[XẢ TỒN - Date 02/01/2025] Sườn Già Heo ăn chay BaF khay 300g
10989	[XẢ TỒN - Date 02/01/2025] Ba Rọi Rút Sườn Heo Vĩnh Tân Khay 400g +/-20g
10990	[XẢ TỒN - Date 04/01/2025] Đùi Gà rút xương CP khay 300g
10991	[XẢ TỒN - Date 02/01/2025] Nạm bò Vissan túi 200g
10992	Bột ngũ cốc dinh dưỡng Nesvita bịch vị nguyên bản gói 400g (16 gói*25g)
10993	[XẢ TỒN - Date 02/01/2025] Đuôi Heo Vĩnh Tân Khay 400g +/-20g
10994	[XẢ TỒN - Date 03/01/2025] Chả cá basa Thoại An 500g
10995	[XẢ TỒN - Date 02/01/2025] Ba Rọi Rút Sườn Heo CP Khay 300g
10996	[XẢ TỒN - Date 02/01/2025] Sườn Non Heo ăn chay BaF khay 300g
10997	[XẢ TỒN - Date 04/01/2025] Ức gà fillet CP
10998	[ LỐC 4 HỘP ] Trà Tắc Mật Ong Cozy hộp giấy 225ml
10999	[XẢ TỒN - Date 04/01/2025] Xương Đùi Gà CP khay 500g
11000	[XẢ TỒN - Date 02/01/2025] Xương Heo Tiện Lợi Vĩnh Tân Khay 400g +/- 20g
11001	[XẢ TỒN - Date 02/01/2025] Cá đổng làm sạch Alo Fish khay 300g
11002	[XẢ TỒN - Date 02/01/2025] Xương Cổ Heo ăn chay BaF khay 300g
11003	ARIEL Nước giặt cửa trên hương Downy nước hoa oải hương 3.65kg
11004	[XẢ TỒN - Date 04/01/2025] Mề gà CP
11005	[XẢ TỒN - Date 04/01/2025] Sụn ức gà CP khay 300g
11006	[XẢ TỒN - Date 02/01/2025] Cốt Lết Heo ăn chay BaF khay 300g
11007	Chuối Ngự nải 0.7 - 1 kg
11008	[XẢ TỒN - Date 02/01/2025] Nạc Vai Heo Vĩnh Tân Khay 400g +/-20g
11009	[XẢ TỒN - Date 02/01/2025] Xương Cổ Heo Vĩnh Tân Khay 400g +/-20g
11010	[XẢ TỒN - Date 02/01/2025] Xương Bộ Heo (10% Nạc) Vissan
11011	Bánh Bouchee Lotte Chocolat vị Phô Mai hộp 162g
11012	[RẺ] Táo Braeburn nhập khẩu túi 450 - 550g ( túi 2- 3 trái)
11013	[QUÀ TẶNG] Muỗng nhựa trắng TBP gói 20 cái
11014	[Siêu Sale] [ THÙNG 12 LỐC ] Sữa Lúa Mạch Milo UHT ít đường Thùng 12 lốc x 180ml -351913
11015	[DÙNG NGAY - Date 02/04/2025] Nạc dăm (Nạc Vai Giòn) Heo ăn chay BaF Khay 300g
11016	[DÙNG NGAY - Date 02/04/2025] Thịt Heo Xay CP Khay 500g
11017	[DÙNG NGAY - Date 02/04/2025] Nạc Nọng ( Nạc Giòn) Heo CP Khay 500g
11018	Hàng kẹp mua 1 Lăn khử mùi Trà Xanh (Refre Natural Green Tea) 40ml tặng 1 Gói giấy thấm dầu
11019	Thịt cua đồng tinh chế Vina cua túi 150g
11020	Quà tặng -  ống hút dừa gọt trọc (1 cái)
11021	Dừa xiêm xanh gọt trọc quả từ 400gr
11022	"[DÙNG NGAY] Rau Củ Hỗn Hợp Hầm Canh túi 500-600g (Cà Rốt, Củ Cải Trắng, Củ Dền)"
11023	Khay đá sáng tạo inochi Kari 21 viên
11024	"Cặp Dầu Gội Xả Phục Hồi Tóc Hư Tổn, Gãy Rụng Tsubaki Premium EX Intensive Repair Conditioner Đen 490ML"
11025	[DÙNG NGAY] Cà Rốt túi 500g
11026	SET 07 món hoa mặt trời size 30 cm tiện lợi HTD
11027	(MUA CHUNG) Thùng 12 lốc Sữa chua Ba Vì Milk có đường vị Dâu 70gr 
11028	[DÙNG NGAY - Date 25/05/2025] Kim chi cải thảo cây HoangMinhFoods gói 500g
11029	[DÙNG NGAY - Date 01/06/2025] Me chua nấu canh hộp 60g
11030	[DÙNG NGAY] Sả Cây túi 250g +/-15g
11031	Khuôn làm kem tai mèo Kari Inochi
11032	[DÙNG NGAY - Date 03/04/2025] Mề gà CP Khay 500g
11033	[DÙNG NGAY] Đậu Rồng khay 200g
11034	[DÙNG NGAY - Date 03/04/2025] Đầu Cánh gà tươi CP khay 500g
11035	[DÙNG NGAY] Củ Dền Đà Lạt túi 500g +/-20g
11036	[Siêu Sale] Sữa tắm sáng da Fresh hương hoa hồng 1.2kg
11037	[DÙNG NGAY] Đậu Ngọt khay 200g
11038	[DÙNG NGAY] Cà Chua túi 2kg
11039	Cặp Dầu Gội Xả Dưỡng Tóc Bóng Mượt Tsubaki Premium Moist Conditioner Đỏ 490Ml
11040	[DÙNG NGAY] Bắp Cải Trắng bắp từ 750-850g
11041	[DÙNG NGAY - Date 02/04/2025] Thịt nạc nọng heo Vĩnh Tân Khay 300g +/- 30g
11042	(QUÀ TẶNG) Cốc Quà Tặng Listerine
11043	[DÙNG NGAY - Date 02/04/2025] Bánh Canh Xắt Ba Khánh gói 500g
11044	[Chính hãng] Gạo ST25 lúa tôm đặc biệt AI túi 5kg
11045	Combo 10 gói khô gà lá chanh FANSIPAN gói 50gr
11046	Combo 10 gói Thạch Quýt Thượng Hạng COOKHOUSE gói 95ml
11047	Sầu Riêng Sấy Lạnh Vinamit gói 60g
11048	Gà chiên giòn Nugget LC Foods gói 300g
11049	Bộ 5 cái nĩa nhí inox 13*1.5cm TBP.12 - B5
11050	Combo 6 lon Nước Soda Đào TVT lon 320 ml
11051	[QUÀ TẶNG] Nước Soda Chanh vàng TVT lon 320 ml
11052	Combo 6 lon Nước Soda Chanh vàng TVT lon 320 ml
11053	"[DÙNG NGAY - Date 03/04/2025] Lẩu Nấm, khay 300g +/-10g"
11054	Bia số 7 BALTIKA lon 450ml
11055	[DÙNG NGAY] - Rau Cần Nước 300g
11056	Xịt Xua Đuổi Muỗi Remos Cho Bé Hương Khuynh Diệp Chai 70g
11057	Sa Tế Tôm XO Ông Chà Và 180gr
11058	[Siêu Sale] [THÙNG 48 HỘP] Sữa Tươi Tiệt Trùng Lothamilk Ít Đường Thùng 48 Hộp x 110ml
11059	Lăn khử mùi Hồng Mộc Lan (Refre Natural Rosa Magnolia) 40ml
11060	Viên nhân sốt gà Thiên Ân gói 200g
11061	[ LỐC 6 CHAI ] Trà Ô Long Đào trái cây nhiệt đới chai 450ml
11062	Bánh quế Oreo Choco Wafer Roll hộp 54g
11063	Dầu gội Clear Men Mát Lạnh Bạc Hà 630g
11064	"Xả tồn Bưởi hồng da xanh Bến Tre từ 1 - 1.2 kg  (Quà gồ ghề, có nhiều sẹo, quà vàng, có thể rớt size)"
11065	Bánh xếp Mandu thịt bằm Kitkool gói 350g
11066	Combo 10: Sinh tố ổi - cóc non
11067	HUỲNH KHOA - Muối tiêu Đặc sản Phú Quốc hũ 100gr
11068	Đậu hũ non SORA hộp 300gr
11069	Keo 502 V Con voi xanh TBP
11070	Đậu xanh vỡ đôi Vinagreen 200gr
11071	Hến sạch Hương Quê Việt túi 400g
11072	COMBO 5 gói Khoai lang kén Lục Hồng 250Gr
11073	[Giảm 51%] 4 khay cá trứng NaUy WIKIFood khay 500gr +/- 25gr
11074	SUZY Nước rửa chén bạc hà can size đại 4 Kg
11075	(QUÀ TẶNG)  Trà Tắc mật ong TVT chai pet 450 ml
11076	Combo 6 chai  Trà Tắc mật ong TVT chai pet 450 ml
11077	Khăn giấy ướt cho trẻ sơ sinh Huggies chiết xuất ca cao & bơ hạt mỡ gói 72 miếng
11078	[Siêu Sale] [THÙNG 24 LON] Bia Tiger Lon cao 330ml 
11079	Thùng 24 lon Nước tăng lực trái cây ép Top Up Press Vị dâu lon 330ml
11080	[Siêu Sale] [ THÙNG 48 HỘP ] Sữa Tươi Tiệt Trùng Lothamilk Có Đường Thùng 48 Hộp x 110ml
11081	Xoài dầm chua ngọt Minh Anh túi 500 g
11082	"[Siêu Sale] Bộ lau nhà Megahome xoay 360 độ Megalife C10 (giao màu ngẫu nhiên)- Thiết kế hiện đại, lồng inox chống gỉ, dễ làm sạch"
11083	Táo Juliet Organic khay 650gr - 750gr
11084	[DÙNG NGAY - Date 02/04/2025] Bánh Hỏi Ba Khánh gói 300g
11085	Dung dịch vệ sinh phụ nữ Diana Fresh & Care Cool chai 150ml
11086	Chân Giò Muối Hong Khói Vùng Cao Hà Giang 300 +- 50gr [OCOP]
11087	[XẢ TỒN] Xương đuôi heo CP hộp 500gr HSD 03/04
11088	[XẢ TỒN] Thịt vai heo chuẩn ngon Meat Delihộp từ 380-460gr  HSD 03/04
11089	[XẢ TỒN] Mọc nấm hương xưa CP gói 250gr (HSD 03/04)
11090	[XẢ TỒN] Thịt xay heo CP túi 1kg HSD 03/04
11091	[XẢ TỒN] Thịt heo xay giun quế Anfood khay 300gr+/-15gr HSD 02/04
11092	[XẢ TỒN] Sườn già heo CP hộp 300gr (HSD 03/04)
11093	[XẢ TỒN] Nạm bò ta tươi Anfood khay 200gr (HSD 02/04)
11094	[XẢ TỒN] Chân gà tươi CP gói 500gr (HSD 03/04)
11095	[XẢ TỒN] Ba chỉ (ba rọi) heo 3G khay 300gr (HSD 02/04)
11096	combo 5 SET Giấy nến lót nồi chiên không dầu túi 40-45 tờ
11097	[DÙNG NGAY - Date 02/04/2025] Bún Bò Huế Ba Khánh gói 500g
11098	[XẢ TỒN] Đùi tỏi gà JAPFA BEST (HSD 02/04)
11099	[XẢ TỒN] Sườn non heo giun quế Anfood khay 300gr+/-15gr HSD 02/04
11100	[XẢ TỒN] Dựng heo (móng giò) CP hộp 500gr (HSD 02/04)
11101	[XẢ TỒN] Đùi gà tháo khớp JAPFA BEST KHAY 500gr (HSD 02/04)
11102	[XẢ TỒN] Thịt ba rọi giun quế có da Anfood khay 300gr+/-15gr HSD 02/04
11103	[XẢ TỒN] Thịt nạc dăm CP hộp 300gr HSD 03/04
11104	[CỰC RẺ] Cá basa cắt khúc đông lạnh gói 500g
11105	[Siêu Sale] Bông tắm tròn hình hoa cao cấp siêu tạo bọt
11106	[CỰC RẺ] Nạc Heo Xay Vĩnh Tân Khay 200g +/-10g
11107	Đậu Cove Trắng Đà Lạt túi 250g +/20g
11108	Cà chua Beef Đà Lạt loại nhỏ hộp 500g +/-20g
11109	[Siêu Sale] [Nhập Khẩu Thái Lan] Trà Lên Men Kombucha Betagen Vị Nguyên Bản Chai 335ml 
11110	"Combo 2 Hộp Thanh Trà Vĩnh Long, Hộp 500g +/-30g"
11111	[CỰC RẺ] Bàn chải giặt có tay Song Long
11112	[QUÀ TẶNG] Vắt cam chanh tiện dụng cỡ nhỏ Inochi Yoko
11113	[Siêu Sale] Nồi hấp 2 tầng 28cm
11114	Trà tắc mật ong Cozy chai 455ml
11115	[Siêu Sale] [ LỐC 4 CHAI ] Sữa Uống Lên Men Betagen Hương Tự nhiên lốc 4 chai x 85ml
11116	[Siêu Sale] Combo Táo kẹo Candine Pháp túi 2.8 - 3kg 
11117	[Siêu Sale] [ LỐC 5 CHAI ] Sữa Chua Uống Lên Men Yakult Light Ít Đường lốc 5 chai x 65ml
11118	[Siêu Sale] [ LỐC 4 HỘP ] Sữa Chua Ăn Vinamilk Nha Đam Lốc 4 Hộp x 100g
11119	Đậu Ngọt khay 200g +/-10g
11120	[GIẢM 56%] Cà rốt Đà Lạt túi 5kg +/- 200g
11121	Tương hột Cholimex hũ 450g
11122	[Quà tặng] Bộ vắt cam Song Long tiện lợi 14.5 x 11 x 12cm
11123	[Siêu Sale] [LỐC 4 HỘP] Sữa chua ăn Vinamilk Ít đường Green Farm Hộp 100g
11124	Cà phê hòa tan Legend Trung Nguyên Cappuccino hương Hazenut hộp 218 g (12 gói)
11125	[Giảm 37%] 3 Chả Giò Đặc Biệt Thịt Cầu Tre gói 500g
11126	[Siêu Sale] Sữa rửa mặt Pond's Sáng da sạch sâu Bright Miracle Activated Charcoal tuýp 50g tặng sữa dưỡng da Pond 6.5g
11127	[Siêu Sale] [LỐC 4 HỘP] Sữa Chua Ăn Vinamilk Nha đam Ít Đường Hộp 100g
11128	[Siêu Sale] Băng vệ sinh Kotex Maxcool Spa hàng ngày mát lạnh thư giãn siêu mỏng chiết suất lavender gói 40 miếng
11129	[Siêu Sale] Tẩy Tế Bào Chết Dành Cho Da Mặt - Sắc Ngọc Khang - Tuýp 120g
11130	Combo 2 Hộp Nho đen không hạt Nam Phi hộp 500g (+/50g)
11131	[GIẢM 39%] 5 khay Bạch tuộc đông lạnh khay 200g
11132	Tôm càng xanh Thủy Sản SG Khay 300g (4-6 con)
11133	[GIẢM 50%] Combo 5 gói khăn ướt Max Cool All In One không hương gói 40 tờ Small size
11134	[Siêu Sale] [ LỐC 5 CHAI ] Sữa Chua Uống Lên Men Yakult lốc 5 chai x 65ml
11135	"[Siêu Sale] Sữa dưỡng thể Hazeline Matcha lựu đỏ 230ml tặng 1 sữa dưỡng da Pond 6,5g"
11136	Xà Lách Frise gói 400g +/- 20g
11137	[Siêu Sale] Phô Mai Con Bò Cười Vị Truyền thống Hộp 8 miếng 112G
11138	[Siêu Sale] Dung dịch vệ sinh thảo dược Orasic (Chai 30ml) 
11139	[Siêu Sale] Băng Vệ Sinh Diana Super Night Ban Đêm 29cm Gói 4 Miếng
11140	[Siêu Sale] Dầu gội Clear Bạc Hà Mát Lạnh 630g
11141	[Siêu Sale] Sữa tắm nước hoa dưỡng da Enchanteur Deluxe Sensation chai 650g tặng 1 túi sữa tắm 200g (tím)
11142	[DÙNG NGAY - Date 08/03/2025] Nạc Vai Heo CP Khay 300g
11143	[DÙNG NGAY - Date 08/03/2025] Nạc Nọng ( Nạc Giòn) Heo CP Khay 500g
11144	[DÙNG NGAY - Date 08/03/2025] Nạc Dăm Heo CP khay 300g
11145	Gia Vị Nấu Lẩu Hải Sản A Tuấn Khang Ocop chai 220g
11146	 Bia Heineken Silver Sleek lon 330ml
11147	[DÙNG NGAY - Date 08/03/2025] Thịt Vai Heo ăn chay BaF khay 300g
11148	[DÙNG NGAY - Date 08/03/2025] Thịt Đùi Heo ăn chay BaF khay 300g
11149	[DÙNG NGAY - Date 08/03/2025] Nạc Vai Heo ăn chay BaF khay 300
11150	[DÙNG NGAY] Cà Chua (Loại nhỏ) túi 0.9 - 1.1kg
11151	[ LỐC 3 HỘP ] SCA Nếp Cẩm TH True Yogurt 110g 
11152	[DÙNG NGAY - Date 01/05/2025] [ LỐC 4 HỘP
11153	[Siêu Sale] [Nhập Khẩu Thái Lan] Sữa Uống Lên Men Betagen Hương Dâu chai 300ml
11154	[Siêu Sale] [Nhập Khẩu Thái Lan] Sữa Uống Lên Men Betagen Hương Cam chai 300ml
11155	[Siêu Sale] [Nhập Khẩu Thái Lan] Sữa Uống Lên Men Betagen Không Béo chai 300ml
11156	[Siêu Sale] Sữa chua uống Probi có đường chai 400ml
11157	[DÙNG NGAY - Date 23/03/2025] Mì Khoai Tây Omachi Sườn Hầm Ngũ Quả ly 72g
11158	[DÙNG NGAY - Date 13/05/2025] Sữa Tươi Tươi Sạch NutiMilk có Đường bịch 220ml
11159	Cóc chua ngọt Ngọc Liên hũ Pet 830g
11160	[Siêu Sale] [Nhập Khẩu Thái Lan] Sữa Uống Lên Men Betagen Không Béo lốc 4 chai x 85ml
11161	[Siêu Sale] Nước Tẩy Trang Hada Labo Sạch Sâu Dưỡng Ẩm Chai 40ml (Micellar Water Hydrating)
11162	[Siêu Sale] Miếng Dán Mũi Lột Mụn Biore dành cho nữ hương thơm gói 4 miếng (màu đen)
11163	Xịt Khử Mùi Refre Hương Trà Xanh Chai 30ml (Natural Green Tea)
11164	[Siêu Sale] [ LỐC 5 CHAI ] Sữa Chua Uống Probi Dưa Gang lốc 5 chai x 65ml
11165	[Siêu Sale] [LỐC 4 HỘP] Sữa Chua ăn Vinamilk Có Đường Green Farm hộp 100g
11166	[CỰC RẺ] Nấm Đùi Gà Baby NK - Song Khang 150g
11167	[Siêu Sale] Băng Vệ Sinh Diana Sensi Hằng Ngày Kháng Khuẩn - 20 Miếng
11168	[GIẢM 39%] Combo 5 khay Bạch tuộc đông lạnh khay 200g
11169	[Siêu Sale] Kẹp tóc hình bướm màu sắc tươi mới phong cách
11170	[Siêu Sale] Sữa rửa mặt Pond dưỡng sáng da Bright Beauty tuýp 50g tặng sữa dưỡng da 6.5g
11171	[Siêu Sale] Kem dưỡng da ban đêm Sắc Ngọc Khang 10gr
11172	Bắp Non khay 200g +/-20g
11173	[Siêu Sale] Sữa rửa mặt Biore sáng da tuýp 100g (vàng)
11174	Đũa tre tiện lợi TABAFACO (TBP) gói 40 đôi kích thước 23cm
11175	"Kẹo dẻo HURO LADY Collagen cải thiện độ đàn hồi, độ ẩm, nếp nhăn trên da, độ dày tóc, móng - Hũ 210g"
11176	[Siêu Sale] Mặt nạ Dermal tinh chất Collagen với chiết xuất sữa ong chúa gói 23g
11177	Dây 10 Gói Dầu Gội Chống Gàu Selsun Anti-Dandruff Gói 5ml
11178	Serum khử mùi thiên nhiên dịu nhẹ Enchanteur Naturelle Iris chai 50ml (Gentle Serum Brighten & Fade Dark Spot) tặng 1 băng vệ sinh Diana
11179	Combo 3 Mặt nạ Dermal tinh chất Collagen với chiết xuất Ngọc trai gói 23g
11180	Sản Phẩm Xua Đuổi Muỗi Dạng Kem Remos Hương Cam Tuýp 70g
11181	"[Siêu Sale] Nồi Lẩu Điện Mini Ozhu Đa Năng Kèm Giá Hấp Có Tay Cầm 1.8L, 600W (Màu ngẫu nhiên)"
11182	[Siêu Sale] Cốc giữ nhiệt Snappy 500 ml Sunhouse KS-TU500SW
11183	[DÙNG NGAY - Date 03/06/2025] Mì Kraft Miliket Hai Tôm Chua Cay Cao Cấp gói 75g
11184	[Siêu Sale] Dầu gội xả Palmolive healthy shine almond oil & milk chai 600ml (chai trắng)
11185	[Siêu Sale] [Nhập Khẩu Thái Lan] Sữa Uống Lên Men Betagen Hương Cam lốc 4 chai x 85ml
11186	Nước lau kính Hando hương trà xanh chai 600ml
11187	[Siêu Sale] [LỐC 4 HỘP] Sữa Chua Ăn Vinamilk Lựu Đỏ Ít Đường Hộp 100g
11188	[Siêu Sale] Khuôn làm kem tai thỏ Inochi Kari
11189	[Siêu Sale] [ LỐC 5 CHAI ] Sữa Chua Uống Probi Ít Đường Lốc 5 Chai x 65ml
11190	[Siêu Sale] Phô Mai Con Bò Cười Light Hộp 8 miếng 120G
11191	Chả Giò Da Xốp Nhân Tôm Và Thịt Cầu Tre (CJ Foods) gói 400g
11192	[DÙNG NGAY - Date 10/05/2025] Sữa Tươi Tiệt Trùng ít béo Anchor hộp 1 lít.
11193	[DÙNG NGAY - Date 08/03/2025] Cốt Lết Heo ăn chay BaF khay 300g
11194	[Siêu Sale] Băng vệ sinh Kotex Ban Đêm 28cm 4 miếng tặng 1 gói bông tẩy trang Calla
11195	Nước mắm cao đạm 20 độ đạm Hồng Hạnh chai 1.9L
11196	Ớt sừng đỏ túi 100g +/-5g
11197	"Mãng Cầu Núi Bà Đen, vĩ 500-600g ( 2-3 trái )"
11198	[Siêu Sale] Dầu gội Sunsilk Óng mượt rạng ngời 650g (Chai đen)
11199	[Siêu Sale] Phô Mai Vuông Con Bò Cười Belcube Vị Sữa Gói 15 viên x 78G
11200	[DÙNG NGAY - Date 14/04/2025] Necta Ổi Vinamilk 1Lít
11201	Thức Ăn ướt Me-O hương vị cá ngừ nấu đông dành cho mèo trưởng thành gói 80g
11202	Thức ăn cho mèo vị cá ngừ rắc cá bào dạng thạch Nekko gói 70g
11203	[Siêu Sale] Băng Vệ Sinh Kotex Hoa Anh Đào 23cm Siêu Mỏng Cánh 8 miếng
11204	[Siêu Sale] Băng vệ sinh Diana siêu thấm siêu mỏng không cánh 8 miếng
11205	[Siêu Sale] Băng vệ sinh Kotex Max Cool Spa mát lạnh thư giãn siêu mỏng cánh gói 20 miếng
11206	Pate Gan Đặc Biệt Hạ Long Canfoco hộp 100g
11207	[Siêu Sale] Băng vệ sinh Kotex Hàng Ngày Kháng Khuẩn Tự Nhiên Gói 20 miếng
11208	Combo 02 Thùng Tiger 330ml tặng 01 lon Lager
11209	[Siêu Sale] Băng Vệ Sinh Diana Sensi Siêu Mỏng Cánh gói 8 miếng
11210	"Tổ Yến Chưng Cung Đình - 70ml - Bổ sung chất dinh dưỡng, chống oxi hóa, tăng sinh collagen và làm chậm quá trình lão hóa."
11211	Dầu tẩy trang dưỡng ẩm và làm sáng da Hatomugi chai 500ml
11212	Lẩu Osechi Nhật Bản V&V gói 450g
11213	Chả cá Hoa Anh Đào V&V gói 160g
11214	Lăn Khử Mùi Refre Hương Nước Hoa Hương Sang Trọng Chai 40ml (Whitening Perfume Deluxe)
11215	Giấy Thấm Dầu Acnes Oil Remover Paper Hộp 100 Tờ
11216	[Siêu Sale] Băng Vệ Sinh Diana Sensi Cool Fresh Siêu Mỏng Không Cánh 8 miếng
